timestamp;start_timestamp;end_timeout_bigvolume;end_timeout_mean_reversion;big_volume;total_volume;total_bid;total_ask;bid_ask_ratio;num_levels_moved;close;mean_level_up;mean_level_down;open;high;low;price_change;price_change_pct;num_price_levels;price_range;poc_price;poc_volume;profile_bid_volume;profile_ask_volume;profile_total_volume;profile_bid_ask_ratio;tick_count;sma
2025-09-15 21:55:00.404;2025-09-15 21:55:00.404;2025-09-15 22:05:00.404;2025-09-15 21:58:00.404;True;370;100;270;0,3703703703703703;-37;24519,75;24529,75;24509,75;24528,75;24530,0;24517,5;-9,25;-0,0377104651636838;51;12,5;24524,75;21,0;100,0;270,0;370,0;0,3703703703703703;342;24517,6225
2025-09-15 21:56:41.404;2025-09-15 21:56:41.404;2025-09-15 22:06:41.404;2025-09-15 21:59:41.404;True;290;253;37;6,837837837837838;-10;24531,25;24541,25;24521,25;24534,0;24534,5;24527,75;-2,5;-0,0101900443266928;28;6,75;24531,5;32,0;253,0;37,0;290,0;6,837837837837838;267;24524,92875
2025-09-15 21:59:40.404;2025-09-15 21:59:40.404;2025-09-15 22:09:40.404;2025-09-15 22:02:40.404;True;277;226;51;4,431372549019608;3;24550,5;24560,5;24540,5;24550,0;24551,0;24549,5;0,75;0,0030550209268933;7;1,5;24550,25;69,0;226,0;51,0;277,0;4,431372549019608;210;24539,96
2025-09-15 21:59:45.404;2025-09-15 21:59:45.404;2025-09-15 22:09:45.404;2025-09-15 22:02:45.404;True;248;74;174;0,425287356321839;0;24553,5;24563,5;24543,5;24553,25;24554,5;24552,75;0,0;0,0;8;1,75;24553,5;71,0;74,0;174,0;248,0;0,425287356321839;193;24540,4425
2025-09-15 21:59:51.404;2025-09-15 21:59:51.404;2025-09-15 22:09:51.404;2025-09-15 22:02:51.404;True;253;66;187;0,3529411764705882;-5;24545,5;24555,5;24535,5;24546,75;24547,5;24545,0;-1,25;-0,005092323831057;11;2,5;24546,5;86,0;66,0;187,0;253,0;0,3529411764705882;209;24540,92875
2025-09-15 21:59:55.404;2025-09-15 21:59:55.404;2025-09-15 22:09:55.404;2025-09-15 22:02:55.404;True;348;339;9;37,66666666666666;10;24552,25;24562,25;24542,25;24549,75;24553,75;24549,25;2,5;0,0101834030896444;19;4,5;24550,5;64,0;343,0;9,0;352,0;38,11111111111112;276;24541,2625
2025-09-15 21:59:56.404;2025-09-15 21:59:56.404;2025-09-15 22:09:56.404;2025-09-15 22:02:56.404;True;219;70;149;0,4697986577181208;10;24554,75;24564,75;24544,75;24552,75;24556,75;24552,5;2,5;0,0101823661782525;18;4,25;24555,0;26,0;70,0;149,0;219,0;0,4697986577181208;192;24541,3775
2025-09-15 21:59:57.404;2025-09-15 21:59:57.404;2025-09-15 22:09:57.404;2025-09-15 22:02:57.404;True;310;30;280;0,1071428571428571;-7;24553,0;24563,0;24543,0;24554,75;24555,5;24552,5;-1,75;-0,0071269306346022;15;3,5;24555,0;55,0;30,0;297,0;327,0;0,101010101010101;274;24541,48375
2025-09-15 21:59:58.404;2025-09-15 21:59:58.404;2025-09-15 22:09:58.404;2025-09-15 22:02:58.404;True;378;85;293;0,2901023890784983;-5;24551,75;24561,75;24541,75;24553,0;24554,25;24551,5;-1,25;-0,0050910275730053;12;2,75;24552,75;72,0;85,0;293,0;378,0;0,2901023890784983;331;24541,5825
2025-09-15 21:59:59.404;2025-09-15 21:59:59.404;2025-09-15 22:09:59.404;2025-09-15 22:02:59.404;True;351;289;62;4,661290322580645;2;24552,25;24562,25;24542,25;24551,75;24553,5;24550,75;0,5;0,0020365147087274;12;2,75;24552,5;53,0;294,0;69,0;363,0;4,260869565217392;333;24541,67625
2025-09-15 22:00:00.404;2025-09-15 22:00:00.404;2025-09-15 22:10:00.404;2025-09-15 22:03:00.404;True;607;291;316;0,9208860759493672;2;24552,75;24562,75;24542,75;24552,25;24554,5;24551,0;0,5;0,0020364732356505;15;3,5;24553,0;113,0;291,0;316,0;607,0;0,9208860759493672;561;24541,77125
2025-09-15 22:00:01.404;2025-09-15 22:00:01.404;2025-09-15 22:10:01.404;2025-09-15 22:03:01.404;True;276;101;175;0,5771428571428572;-21;24547,5;24557,5;24537,5;24553,25;24553,5;24546,0;-5,25;-0,0213825335247579;30;7,5;24549,5;25,0;101,0;183,0;284,0;0,5519125683060109;252;24541,8525
