timestamp;start_timestamp;end_timeout_bigvolume;end_timeout_mean_reversion;big_volume;total_volume;total_bid;total_ask;bid_ask_ratio;num_levels_moved;close;mean_level_up;mean_level_down;open;high;low;price_change;price_change_pct;num_price_levels;price_range;poc_price;poc_volume;profile_bid_volume;profile_ask_volume;profile_total_volume;profile_bid_ask_ratio;tick_count;sma
2025-11-04 15:30:01.021;2025-11-04 15:30:01.021;2025-11-04 15:40:01.021;2025-11-04 15:33:01.021;True;302;153;149;1,0268456375838926;-11;25738,0;25748,0;25728,0;25740,75;25741,5;25733,0;-2,75;-0,0106834493944426;34;8,5;25738,75;22,0;153,0;152,0;305,0;1,006578947368421;288;25739,52625
2025-11-04 15:30:02.021;2025-11-04 15:30:02.021;2025-11-04 15:40:02.021;2025-11-04 15:33:02.021;True;401;215;186;1,1559139784946235;-26;25731,5;25741,5;25721,5;25738,25;25738,25;25729,0;-6,5;-0,0252544875281684;36;9,5;25730,0;58,0;215,0;191,0;406,0;1,12565445026178;331;25739,4675
2025-11-04 15:30:03.021;2025-11-04 15:30:03.021;2025-11-04 15:40:03.021;2025-11-04 15:33:03.021;True;310;267;43;6,209302325581396;-3;25730,75;25740,75;25720,75;25731,0;25731,75;25724,25;-0,75;-0,0029147154266171;31;7,5;25728,5;24,0;267,0;51,0;318,0;5,235294117647059;293;25739,4025
2025-11-04 15:30:05.021;2025-11-04 15:30:05.021;2025-11-04 15:40:05.021;2025-11-04 15:33:05.021;True;203;65;138;0,4710144927536231;-30;25718,25;25728,25;25708,25;25725,5;25725,5;25717,0;-7,5;-0,0291536689892423;33;8,5;25718,75;18,0;65,0;138,0;203,0;0,4710144927536231;188;25739,195
2025-11-04 15:31:32.021;2025-11-04 15:31:32.021;2025-11-04 15:41:32.021;2025-11-04 15:34:32.021;True;225;187;38;4,921052631578948;26;25753,0;25763,0;25743,0;25746,5;25755,0;25746,5;6,5;0,0252461499621307;31;8,5;25750,0;42,0;191,0;38,0;229,0;5,026315789473684;185;25733,38125
2025-11-04 15:34:49.021;2025-11-04 15:34:49.021;2025-11-04 15:44:49.021;2025-11-04 15:37:49.021;True;207;129;78;1,6538461538461535;-17;25677,75;25687,75;25667,75;25681,25;25681,75;25674,25;-4,25;-0,0165485554084572;31;7,5;25677,5;22,0;129,0;78,0;207,0;1,6538461538461535;201;25704,78125
2025-11-04 15:36:01.021;2025-11-04 15:36:01.021;2025-11-04 15:46:01.021;2025-11-04 15:39:01.021;True;210;92;118;0,7796610169491526;5;25671,25;25681,25;25661,25;25670,0;25672,75;25669,25;1,25;0,0048694974678613;15;3,5;25672,0;36,0;95,0;118,0;213,0;0,8050847457627118;199;25684,0125
2025-11-04 15:42:01.021;2025-11-04 15:42:01.021;2025-11-04 15:52:01.021;2025-11-04 15:45:01.021;True;228;4;224;0,0178571428571428;-8;25762,0;25772,0;25752,0;25764,75;25765,0;25761,5;-2,0;-0,007762769756249;14;3,5;25765,0;38,0;4,0;225,0;229,0;0,0177777777777777;189;25709,84875
2025-11-04 15:45:07.021;2025-11-04 15:45:07.021;2025-11-04 15:55:07.021;2025-11-04 15:48:07.021;True;208;18;190;0,0947368421052631;-16;25767,5;25777,5;25757,5;25771,75;25771,75;25766,75;-4,0;-0,0155210212832004;19;5,0;25768,0;72,0;18,0;190,0;208,0;0,0947368421052631;142;25764,41625
2025-11-04 15:48:19.021;2025-11-04 15:48:19.021;2025-11-04 15:58:19.021;2025-11-04 15:51:19.021;True;462;58;404;0,1435643564356435;-42;25754,5;25764,5;25744,5;25764,75;25765,5;25753,0;-10,5;-0,0407529594411022;51;12,5;25755,5;29,0;58,0;404,0;462,0;0,1435643564356435;456;25761,33125
2025-11-04 15:49:10.021;2025-11-04 15:49:10.021;2025-11-04 15:59:10.021;2025-11-04 15:52:10.021;True;219;196;23;8,521739130434783;-10;25770,75;25780,75;25760,75;25773,25;25773,25;25768,0;-2,5;-0,0096999796300427;20;5,25;25770,0;75,0;196,0;23,0;219,0;8,521739130434783;170;25759,9475
2025-11-04 15:53:55.021;2025-11-04 15:53:55.021;2025-11-04 16:03:55.021;2025-11-04 15:56:55.021;True;212;194;18;10,77777777777778;4;25833,5;25843,5;25823,5;25832,5;25833,75;25831,5;1,0;0,0038710926158908;10;2,25;25833,0;110,0;194,0;18,0;212,0;10,77777777777778;92;25816,08375
2025-11-04 15:59:35.021;2025-11-04 15:59:35.021;2025-11-04 16:09:35.021;2025-11-04 16:02:35.021;True;313;215;98;2,193877551020408;30;25874,5;25884,5;25864,5;25866,5;25877,5;25866,5;7,5;0,0289944717207252;42;11,0;25868,25;38,0;219,0;98,0;317,0;2,2346938775510203;221;25859,18625
2025-11-04 16:00:01.021;2025-11-04 16:00:01.021;2025-11-04 16:10:01.021;2025-11-04 16:03:01.021;True;270;189;81;2,333333333333333;23;25881,25;25891,25;25871,25;25875,75;25882,5;25875,75;5,75;0,0222217928155977;34;8,5;25881,75;48,0;205,0;81,0;286,0;2,5308641975308643;218;25861,07875
2025-11-04 16:00:03.021;2025-11-04 16:00:03.021;2025-11-04 16:10:03.021;2025-11-04 16:03:03.021;True;265;55;210;0,2619047619047619;-13;25878,5;25888,5;25868,5;25882,0;25883,0;25876,5;-3,25;-0,0125571107054198;27;6,5;25881,5;23,0;55,0;210,0;265,0;0,2619047619047619;242;25861,26375
2025-11-04 16:08:41.021;2025-11-04 16:08:41.021;2025-11-04 16:18:41.021;2025-11-04 16:11:41.021;True;692;136;556;0,2446043165467626;-76;25844,5;25854,5;25834,5;25863,5;25863,5;25837,0;-19,0;-0,0734626017360372;106;26,5;25847,75;39,0;136,0;556,0;692,0;0,2446043165467626;573;25863,32375
2025-11-04 16:08:42.021;2025-11-04 16:08:42.021;2025-11-04 16:18:42.021;2025-11-04 16:11:42.021;True;287;16;271;0,059040590405904;-28;25837,5;25847,5;25827,5;25840,25;25842,0;25837,25;-7,0;-0,0270850664551451;33;13,0;25839,5;65,0;42,0;343,0;385,0;0,1224489795918367;276;25863,13
2025-11-04 16:22:04.021;2025-11-04 16:22:04.021;2025-11-04 16:32:04.021;2025-11-04 16:25:04.021;True;252;53;199;0,2663316582914573;-16;25863,25;25873,25;25853,25;25866,25;25866,25;25860,75;-4,0;-0,015463568798384;18;5,5;25863,25;165,0;53,0;199,0;252,0;0,2663316582914573;95;25865,6825
2025-11-04 16:26:15.021;2025-11-04 16:26:15.021;2025-11-04 16:36:15.021;2025-11-04 16:29:15.021;True;307;219;88;2,488636363636364;20;25888,75;25898,75;25878,75;25884,5;25890,75;25882,25;5,0;0,0193171391316945;34;8,5;25889,0;23,0;219,0;88,0;307,0;2,488636363636364;284;25871,35875
2025-11-04 16:40:14.021;2025-11-04 16:40:14.021;2025-11-04 16:50:14.021;2025-11-04 16:43:14.021;True;254;72;182;0,3956043956043956;12;25877,0;25887,0;25867,0;25874,25;25882,5;25873,75;3,0;0,0115946510010048;32;8,75;25876,0;52,0;73,0;182,0;255,0;0,4010989010989011;222;25865,42375
2025-11-04 16:47:10.021;2025-11-04 16:47:10.021;2025-11-04 16:57:10.021;2025-11-04 16:50:10.021;True;318;40;278;0,1438848920863309;-24;25849,75;25859,75;25839,75;25856,0;25856,0;25848,5;-6,0;-0,0232056699186834;31;7,5;25853,0;27,0;40,0;278,0;318,0;0,1438848920863309;292;25864,05
2025-11-04 16:47:11.021;2025-11-04 16:47:11.021;2025-11-04 16:57:11.021;2025-11-04 16:50:11.021;True;264;86;178;0,4831460674157303;-7;25848,0;25858,0;25838,0;25850,25;25850,75;25845,25;-1,75;-0,0067698913915995;21;5,5;25849,25;57,0;87,0;181,0;268,0;0,4806629834254143;210;25863,88375
2025-11-04 17:20:38.021;2025-11-04 17:20:38.021;2025-11-04 17:30:38.021;2025-11-04 17:23:38.021;True;267;100;167;0,5988023952095808;-19;25749,0;25759,0;25739,0;25754,25;25754,25;25745,5;-4,75;-0,0184439159345726;37;9,75;25749,0;40,0;100,0;187,0;287,0;0,5347593582887701;239;25770,97125
2025-11-04 17:38:24.021;2025-11-04 17:38:24.021;2025-11-04 17:48:24.021;2025-11-04 17:41:24.021;True;206;178;28;6,357142857142857;32;25775,75;25785,75;25765,75;25767,75;25776,75;25767,75;8,0;0,0310465601381571;35;9,0;25774,0;19,0;178,0;28,0;206,0;6,357142857142857;202;25775,2675
2025-11-04 17:39:07.021;2025-11-04 17:39:07.021;2025-11-04 17:49:07.021;2025-11-04 17:42:07.021;True;226;160;66;2,4242424242424243;29;25793,5;25803,5;25783,5;25788,0;25795,0;25788,0;7,25;0,0281157593678801;29;7,0;25793,5;24,0;160,0;66,0;226,0;2,4242424242424243;186;25778,6625
2025-11-04 18:19:01.021;2025-11-04 18:19:01.021;2025-11-04 18:29:01.021;2025-11-04 18:22:01.021;True;341;62;279;0,2222222222222222;-35;25680,25;25690,25;25670,25;25688,75;25688,75;25678,5;-8,75;-0,034061271361283;42;10,25;25680,0;33,0;62,0;279,0;341,0;0,2222222222222222;314;25701,085
2025-11-04 18:19:12.021;2025-11-04 18:19:12.021;2025-11-04 18:29:12.021;2025-11-04 18:22:12.021;True;205;13;192;0,0677083333333333;-15;25673,25;25683,25;25663,25;25677,0;25677,0;25671,75;-3,75;-0,0146045098726486;22;5,25;25675,0;79,0;13,0;192,0;205,0;0,0677083333333333;137;25699,255
2025-11-04 18:19:58.021;2025-11-04 18:19:58.021;2025-11-04 18:29:58.021;2025-11-04 18:22:58.021;True;731;45;686;0,0655976676384839;-42;25657,5;25667,5;25647,5;25667,25;25667,25;25655,25;-10,5;-0,0409069658719027;49;12,0;25659,25;151,0;45,0;686,0;731,0;0,0655976676384839;458;25689,4075
2025-11-04 18:20:01.021;2025-11-04 18:20:01.021;2025-11-04 18:30:01.021;2025-11-04 18:23:01.021;True;234;170;64;2,65625;-9;25652,25;25662,25;25642,25;25654,75;25655,0;25648,0;-2,25;-0,0087703911594457;31;7,5;25650,0;43,0;170,0;73,0;243,0;2,328767123287671;215;25688,59875
2025-11-04 18:20:02.021;2025-11-04 18:20:02.021;2025-11-04 18:30:02.021;2025-11-04 18:23:02.021;True;212;33;179;0,1843575418994413;0;25652,25;25662,25;25642,25;25652,5;25655,0;25651,0;0,0;0,0;17;4,0;25652,5;24,0;33,0;179,0;212,0;0,1843575418994413;210;25688,33375
2025-11-04 19:11:33.021;2025-11-04 19:11:33.021;2025-11-04 19:21:33.021;2025-11-04 19:14:33.021;True;426;145;281;0,5160142348754448;-19;25643,25;25653,25;25633,25;25648,0;25648,0;25640,5;-4,75;-0,0185199625701809;30;7,5;25643,5;56,0;145,0;281,0;426,0;0,5160142348754448;380;25654,90375
2025-11-04 19:18:18.021;2025-11-04 19:18:18.021;2025-11-04 19:28:18.021;2025-11-04 19:21:18.021;True;371;71;300;0,2366666666666666;-14;25637,75;25647,75;25627,75;25640,75;25641,25;25635,75;-3,5;-0,013649880563545;23;5,5;25640,0;75,0;71,0;300,0;371,0;0,2366666666666666;322;25655,70625
2025-11-04 19:19:40.021;2025-11-04 19:19:40.021;2025-11-04 19:29:40.021;2025-11-04 19:22:40.021;True;224;206;18;11,444444444444445;-5;25627,75;25637,75;25617,75;25628,25;25628,25;25622,0;-1,25;-0,004877287447813;26;6,25;25625,75;25,0;206,0;18,0;224,0;11,444444444444445;209;25645,7
2025-11-04 19:21:52.021;2025-11-04 19:21:52.021;2025-11-04 19:31:52.021;2025-11-04 19:24:52.021;True;243;78;165;0,4727272727272727;14;25652,5;25662,5;25642,5;25648,5;25657,25;25647,75;3,5;0,0136457561698311;38;9,5;25653,5;29,0;78,0;165,0;243,0;0,4727272727272727;233;25630,66375
2025-11-04 19:23:33.021;2025-11-04 19:23:33.021;2025-11-04 19:33:33.021;2025-11-04 19:26:33.021;True;202;37;165;0,2242424242424242;9;25660,75;25670,75;25650,75;25658,25;25663,5;25658,25;2,25;0,0087690239102051;21;5,25;25661,25;33,0;37,0;165,0;202,0;0,2242424242424242;164;25638,26125
2025-11-04 19:27:57.021;2025-11-04 19:27:57.021;2025-11-04 19:37:57.021;2025-11-04 19:30:57.021;True;290;131;159;0,8238993710691824;-28;25612,5;25622,5;25602,5;25619,0;25619,0;25609,0;-7,0;-0,0273229376061203;40;10,0;25612,75;33,0;131,0;159,0;290,0;0,8238993710691824;267;25634,70125
2025-11-04 19:30:30.021;2025-11-04 19:30:30.021;2025-11-04 19:40:30.021;2025-11-04 19:33:30.021;True;215;214;1;214,0;26;25635,25;25645,25;25625,25;25628,25;25635,75;25628,25;6,5;0,0253621421255426;28;7,5;25629,0;42,0;214,0;1,0;215,0;214,0;162;25622,8275
2025-11-04 20:38:18.021;2025-11-04 20:38:18.021;2025-11-04 20:48:18.021;2025-11-04 20:41:18.021;True;324;15;309;0,0485436893203883;-23;25598,5;25608,5;25588,5;25603,25;25603,75;25598,0;-5,75;-0,0224572092523702;24;5,75;25600,0;87,0;15,0;309,0;324,0;0,0485436893203883;262;25625,75375
2025-11-04 20:43:15.021;2025-11-04 20:43:15.021;2025-11-04 20:53:15.021;2025-11-04 20:46:15.021;True;221;175;46;3,804347826086957;5;25580,25;25590,25;25570,25;25578,75;25580,5;25577,75;1,25;0,0048868212205324;12;2,75;25579,0;78,0;182,0;49,0;231,0;3,7142857142857135;141;25595,47625
2025-11-04 21:27:13.021;2025-11-04 21:27:13.021;2025-11-04 21:37:13.021;2025-11-04 21:30:13.021;True;231;10;221;0,0452488687782805;-3;25599,5;25609,5;25589,5;25601,0;25602,25;25599,5;-0,75;-0,0029296588900499;12;2,75;25601,0;101,0;10,0;221,0;231,0;0,0452488687782805;129;25596,03875
2025-11-04 21:27:22.021;2025-11-04 21:27:22.021;2025-11-04 21:37:22.021;2025-11-04 21:30:22.021;True;273;38;235;0,1617021276595744;6;25601,0;25611,0;25591,0;25600,0;25602,5;25600,0;1,5;0,0058594894431531;11;2,5;25601,0;188,0;38,0;235,0;273,0;0,1617021276595744;134;25596,09375
2025-11-04 21:50:01.021;2025-11-04 21:50:01.021;2025-11-04 22:00:01.021;2025-11-04 21:53:01.021;True;531;517;14;36,92857142857143;4;25593,0;25603,0;25583,0;25592,75;25593,25;25580,0;1,0;0,0039074710847139;54;14,0;25589,5;48,0;520,0;32,0;552,0;16,25;520;25615,10875
2025-11-04 21:54:41.021;2025-11-04 21:54:41.021;2025-11-04 22:04:41.021;2025-11-04 21:57:41.021;True;358;257;101;2,5445544554455446;-23;25563,0;25573,0;25553,0;25568,25;25568,5;25555,75;-5,75;-0,0224883891469078;56;13,75;25562,5;22,0;257,0;126,0;383,0;2,0396825396825395;339;25570,31
2025-11-04 21:54:51.021;2025-11-04 21:54:51.021;2025-11-04 22:04:51.021;2025-11-04 21:57:51.021;True;362;230;132;1,7424242424242424;-13;25555,5;25565,5;25545,5;25559,75;25559,75;25553,0;-3,25;-0,0127158018291191;30;7,25;25555,0;175,0;230,0;152,0;382,0;1,513157894736842;256;25569,715
2025-11-04 21:55:01.021;2025-11-04 21:55:01.021;2025-11-04 22:05:01.021;2025-11-04 21:58:01.021;True;541;33;508;0,0649606299212598;-37;25551,75;25561,75;25541,75;25561,0;25562,0;25550,5;-9,25;-0,036187942568757;44;11,5;25558,0;54,0;33,0;518,0;551,0;0,0637065637065637;465;25568,9275
2025-11-04 21:59:31.021;2025-11-04 21:59:31.021;2025-11-04 22:09:31.021;2025-11-04 22:02:31.021;True;227;220;7;31,428571428571427;10;25573,0;25583,0;25563,0;25570,75;25573,25;25570,75;2,5;0,0097768913396296;13;3,0;25571,75;44,0;224,0;7,0;231,0;32,0;192;25559,08375
2025-11-04 21:59:41.021;2025-11-04 21:59:41.021;2025-11-04 22:09:41.021;2025-11-04 22:02:41.021;True;300;33;267;0,1235955056179775;0;25569,25;25579,25;25559,25;25569,25;25572,0;25569,25;0,0;0,0;12;2,75;25570,75;49,0;44,0;267,0;311,0;0,1647940074906367;284;25559,99375
2025-11-04 21:59:46.021;2025-11-04 21:59:46.021;2025-11-04 22:09:46.021;2025-11-04 22:02:46.021;True;250;242;8;30,25;7;25575,75;25585,75;25565,75;25573,5;25576,0;25573,25;1,75;0,0068428873074215;13;3,0;25574,75;54,0;250,0;8,0;258,0;31,25;227;25560,545
2025-11-04 21:59:49.021;2025-11-04 21:59:49.021;2025-11-04 22:09:49.021;2025-11-04 22:02:49.021;True;235;226;9;25,11111111111111;3;25576,75;25586,75;25566,75;25575,75;25576,75;25574,75;0,75;0,0029324366593681;9;2,0;25575,25;43,0;227,0;9,0;236,0;25,22222222222222;211;25560,8825
2025-11-04 21:59:51.021;2025-11-04 21:59:51.021;2025-11-04 22:09:51.021;2025-11-04 22:02:51.021;True;370;91;279;0,3261648745519713;-13;25572,0;25582,0;25562,0;25575,25;25575,25;25569,5;-3,25;-0,0127075981661958;24;5,75;25571,75;48,0;91,0;279,0;370,0;0,3261648745519713;357;25561,07875
2025-11-04 21:59:54.021;2025-11-04 21:59:54.021;2025-11-04 22:09:54.021;2025-11-04 22:02:54.021;True;245;231;14;16,5;8;25574,25;25584,25;25564,25;25572,5;25574,5;25572,0;2,0;0,0078209778177516;11;2,5;25572,75;51,0;256,0;14,0;270,0;18,285714285714285;212;25561,3875
2025-11-04 21:59:55.021;2025-11-04 21:59:55.021;2025-11-04 22:09:55.021;2025-11-04 22:02:55.021;True;278;272;6;45,333333333333336;12;25577,25;25587,25;25567,25;25574,25;25577,5;25574,0;3,0;0,0117305492829701;15;3,5;25576,5;46,0;275,0;6,0;281,0;45,833333333333336;254;25561,51625
2025-11-04 21:59:56.021;2025-11-04 21:59:56.021;2025-11-04 22:09:56.021;2025-11-04 22:02:56.021;True;688;672;16;42,0;11;25580,0;25590,0;25570,0;25577,75;25581,0;25577,25;2,75;0,0107517422709634;16;3,75;25580,0;110,0;672,0;16,0;688,0;42,0;573;25561,6675
2025-11-04 21:59:57.021;2025-11-04 21:59:57.021;2025-11-04 22:09:57.021;2025-11-04 22:02:57.021;True;410;257;153;1,6797385620915033;9;25582,25;25592,25;25572,25;25579,75;25582,5;25578,75;2,25;0,0087959343236903;16;3,75;25581,25;56,0;265,0;153,0;418,0;1,7320261437908495;382;25561,84
2025-11-04 21:59:58.021;2025-11-04 21:59:58.021;2025-11-04 22:09:58.021;2025-11-04 22:02:58.021;True;564;182;382;0,4764397905759162;-7;25580,5;25590,5;25570,5;25582,25;25582,75;25580,0;-1,75;-0,0068406805499907;12;2,75;25580,75;147,0;182,0;390,0;572,0;0,4666666666666667;452;25562,00375
2025-11-04 21:59:59.021;2025-11-04 21:59:59.021;2025-11-04 22:09:59.021;2025-11-04 22:02:59.021;True;775;54;721;0,0748959778085991;-18;25576,0;25586,0;25566,0;25580,5;25581,5;25575,5;-4,5;-0,0175915247942768;25;6,0;25580,5;100,0;54,0;738,0;792,0;0,073170731707317;664;25562,13375
2025-11-04 22:00:00.021;2025-11-04 22:00:00.021;2025-11-04 22:10:00.021;2025-11-04 22:03:00.021;True;1010;673;337;1,997032640949555;6;25577,5;25587,5;25567,5;25576,25;25578,5;25574,75;1,5;0,0058648733187363;16;3,75;25576,75;157,0;679,0;337,0;1016,0;2,0148367952522257;891;25562,285
2025-11-04 22:00:01.021;2025-11-04 22:00:01.021;2025-11-04 22:10:01.021;2025-11-04 22:03:01.021;True;810;48;762;0,0629921259842519;-1;25577,25;25587,25;25567,25;25577,75;25583,0;25576,75;-0,25;-0,0009774215619196;26;6,25;25579,0;72,0;48,0;775,0;823,0;0,0619354838709677;715;25562,435
2025-11-04 22:00:02.021;2025-11-04 22:00:02.021;2025-11-04 22:10:02.021;2025-11-04 22:03:02.021;True;340;272;68;4,0;3;25578,0;25588,0;25568,0;25577,0;25580,0;25575,0;0,75;0,0029322933466263;21;5,0;25577,75;42,0;277,0;68,0;345,0;4,073529411764706;322;25562,595
