timestamp;start_timestamp;end_timeout_bigvolume;end_timeout_mean_reversion;big_volume;total_volume;total_bid;total_ask;bid_ask_ratio;num_levels_moved;close;mean_level_up;mean_level_down;open;high;low;price_change;price_change_pct;num_price_levels;price_range;poc_price;poc_volume;profile_bid_volume;profile_ask_volume;profile_total_volume;profile_bid_ask_ratio;tick_count;sma
2025-09-16 15:30:01.090;2025-09-16 15:30:01.090;2025-09-16 15:40:01.090;2025-09-16 15:33:01.090;True;232;51;181;0,281767955801105;-14;24586,5;24596,5;24576,5;24590,25;24590,5;24585,5;-3,5;-0,0142334282228548;21;5,0;24589,0;29,0;51,0;194,0;245,0;0,2628865979381443;228;24597,46
2025-09-16 15:30:02.090;2025-09-16 15:30:02.090;2025-09-16 15:40:02.090;2025-09-16 15:33:02.090;True;244;222;22;10,090909090909092;28;24593,5;24603,5;24583,5;24586,5;24593,75;24585,75;7,0;0,0284709088320826;33;8,0;24592,75;18,0;222,0;22,0;244,0;10,090909090909092;225;24597,42875
2025-09-16 15:30:03.090;2025-09-16 15:30:03.090;2025-09-16 15:40:03.090;2025-09-16 15:33:03.090;True;299;22;277;0,0794223826714801;7;24595,25;24605,25;24585,25;24593,75;24600,0;24593,75;1,75;0,0071157013031898;29;7,0;24598,5;48,0;26,0;277,0;303,0;0,0938628158844765;290;24597,40375
2025-09-16 15:30:41.090;2025-09-16 15:30:41.090;2025-09-16 15:40:41.090;2025-09-16 15:33:41.090;True;279;103;176;0,5852272727272727;-15;24582,25;24592,25;24572,25;24585,75;24587,0;24580,75;-3,75;-0,0152525827706825;26;6,25;24585,0;57,0;103,0;176,0;279,0;0,5852272727272727;200;24595,86
2025-09-16 15:33:56.090;2025-09-16 15:33:56.090;2025-09-16 15:43:56.090;2025-09-16 15:36:56.090;True;410;305;105;2,9047619047619047;-13;24569,5;24579,5;24559,5;24572,5;24573,75;24562,75;-3,25;-0,0132260329023003;45;11,0;24568,25;31,0;305,0;105,0;410,0;2,9047619047619047;328;24587,37
2025-09-16 15:47:50.090;2025-09-16 15:47:50.090;2025-09-16 15:57:50.090;2025-09-16 15:50:50.090;True;299;235;64;3,671875;-19;24553,5;24563,5;24543,5;24558,0;24559,25;24548,25;-4,75;-0,0193417690592774;45;11,0;24550,75;20,0;235,0;64,0;299,0;3,671875;265;24557,18625
2025-09-16 15:48:03.090;2025-09-16 15:48:03.090;2025-09-16 15:58:03.090;2025-09-16 15:51:03.090;True;347;186;161;1,15527950310559;-12;24547,75;24557,75;24537,75;24550,25;24551,75;24545,0;-3,0;-0,0122195859596957;27;6,75;24548,0;31,0;186,0;161,0;347,0;1,15527950310559;235;24556,1375
2025-09-16 15:50:58.090;2025-09-16 15:50:58.090;2025-09-16 16:00:58.090;2025-09-16 15:53:58.090;True;1173;469;704;0,6661931818181818;-70;24536,75;24546,75;24526,75;24553,75;24553,75;24529,0;-17,5;-0,0712707576081533;102;25,25;24535,75;87,0;469,0;706,0;1175,0;0,6643059490084986;878;24558,765
2025-09-16 15:50:59.090;2025-09-16 15:50:59.090;2025-09-16 16:00:59.090;2025-09-16 15:53:59.090;True;208;142;66;2,1515151515151514;1;24537,0;24547,0;24527,0;24536,5;24538,25;24531,75;0,25;0,0010188798435;26;6,5;24535,0;22,0;142,0;67,0;209,0;2,1194029850746268;198;24558,68375
2025-09-16 16:12:57.090;2025-09-16 16:12:57.090;2025-09-16 16:22:57.090;2025-09-16 16:15:57.090;True;432;410;22;18,63636363636364;-5;24526,0;24536,0;24516,0;24526,5;24527,0;24520,75;-1,25;-0,0050963724021241;27;6,75;24523,25;47,0;410,0;27,0;437,0;15,185185185185183;360;24540,15625
2025-09-16 17:01:37.090;2025-09-16 17:01:37.090;2025-09-16 17:11:37.090;2025-09-16 17:04:37.090;True;338;156;182;0,8571428571428571;-14;24521,0;24531,0;24511,0;24524,25;24524,25;24518,5;-3,5;-0,0142714428428714;24;5,75;24520,75;51,0;156,0;182,0;338,0;0,8571428571428571;296;24535,855
2025-09-16 17:10:34.090;2025-09-16 17:10:34.090;2025-09-16 17:20:34.090;2025-09-16 17:13:34.090;True;235;194;41;4,7317073170731705;10;24533,75;24543,75;24523,75;24531,25;24533,75;24531,25;2,5;0,0101910828025477;11;2,5;24531,75;81,0;194,0;41,0;235,0;4,7317073170731705;146;24526,2325
2025-09-16 17:24:01.090;2025-09-16 17:24:01.090;2025-09-16 17:34:01.090;2025-09-16 17:27:01.090;True;334;155;179;0,8659217877094972;-9;24529,75;24539,75;24519,75;24531,75;24532,25;24524,75;-2,25;-0,0091716941138105;31;7,5;24529,25;54,0;155,0;179,0;334,0;0,8659217877094972;297;24538,0675
2025-09-16 17:41:15.090;2025-09-16 17:41:15.090;2025-09-16 17:51:15.090;2025-09-16 17:44:15.090;True;208;68;140;0,4857142857142857;-12;24507,0;24517,0;24497,0;24510,0;24510,0;24505,75;-3,0;-0,0122399020807833;18;4,25;24508,0;24,0;68,0;140,0;208,0;0,4857142857142857;194;24516,9175
2025-09-16 18:22:29.090;2025-09-16 18:22:29.090;2025-09-16 18:32:29.090;2025-09-16 18:25:29.090;True;275;77;198;0,3888888888888889;-4;24512,0;24522,0;24502,0;24513,0;24513,0;24510,25;-1,0;-0,0040794680373679;12;2,75;24513,0;183,0;77,0;205,0;282,0;0,375609756097561;202;24515,45125
2025-09-16 18:30:27.090;2025-09-16 18:30:27.090;2025-09-16 18:40:27.090;2025-09-16 18:33:27.090;True;230;73;157;0,464968152866242;-11;24521,5;24531,5;24511,5;24524,25;24524,25;24520,0;-2,75;-0,0112133908274463;18;4,25;24521,5;27,0;73,0;157,0;230,0;0,464968152866242;196;24523,06
2025-09-16 21:01:37.090;2025-09-16 21:01:37.090;2025-09-16 21:11:37.090;2025-09-16 21:04:37.090;True;212;30;182;0,1648351648351648;4;24550,25;24560,25;24540,25;24549,5;24552,5;24549,5;1,0;0,0040734441989062;13;3,0;24550,5;37,0;30,0;182,0;212,0;0,1648351648351648;184;24547,045
2025-09-16 21:26:52.090;2025-09-16 21:26:52.090;2025-09-16 21:36:52.090;2025-09-16 21:29:52.090;True;403;164;239;0,6861924686192469;-10;24541,25;24551,25;24531,25;24543,25;24543,25;24538,0;-2,5;-0,0101858925388337;22;5,25;24541,0;61,0;164,0;239,0;403,0;0,6861924686192469;332;24546,00125
2025-09-16 21:50:00.090;2025-09-16 21:50:00.090;2025-09-16 22:00:00.090;2025-09-16 21:53:00.090;True;335;328;7;46,85714285714285;40;24555,0;24565,0;24545,0;24545,0;24555,0;24544,25;10,0;0,0407414952128743;44;10,75;24550,0;24,0;328,0;7,0;335,0;46,85714285714285;283;24544,545
2025-09-16 21:50:01.090;2025-09-16 21:50:01.090;2025-09-16 22:00:01.090;2025-09-16 21:53:01.090;True;515;111;404;0,2747524752475248;6;24556,5;24566,5;24546,5;24552,0;24563,0;24550,0;1,5;0,0061087354917532;42;13,0;24557,0;38,0;117,0;404,0;521,0;0,2896039603960396;431;24544,61
2025-09-16 21:53:37.090;2025-09-16 21:53:37.090;2025-09-16 22:03:37.090;2025-09-16 21:56:37.090;True;224;82;142;0,5774647887323944;-13;24543,25;24553,25;24533,25;24546,0;24546,0;24541,75;-3,25;-0,0132401768072841;18;4,25;24543,0;44,0;82,0;142,0;224,0;0,5774647887323944;201;24553,32875
2025-09-16 21:54:10.090;2025-09-16 21:54:10.090;2025-09-16 22:04:10.090;2025-09-16 21:57:10.090;True;207;30;177;0,1694915254237288;5;24546,0;24556,0;24536,0;24545,0;24547,5;24543,75;1,25;0,0050927387730573;16;3,75;24547,5;31,0;30,0;177,0;207,0;0,1694915254237288;168;24551,06625
2025-09-16 21:55:01.090;2025-09-16 21:55:01.090;2025-09-16 22:05:01.090;2025-09-16 21:58:01.090;True;334;199;135;1,474074074074074;-25;24539,75;24549,75;24529,75;24546,0;24546,0;24536,25;-6,25;-0,0254623971319155;34;9,75;24537,25;37,0;199,0;137,0;336,0;1,4525547445255471;327;24547,9975
