timestamp;start_timestamp;end_timeout_bigvolume;end_timeout_mean_reversion;big_volume;total_volume;total_bid;total_ask;bid_ask_ratio;num_levels_moved;close;mean_level_up;mean_level_down;open;high;low;price_change;price_change_pct;num_price_levels;price_range;poc_price;poc_volume;profile_bid_volume;profile_ask_volume;profile_total_volume;profile_bid_ask_ratio;tick_count;sma
2025-10-22 16:51:53.021;2025-10-22 16:51:53.021;2025-10-22 17:01:53.021;2025-10-22 16:54:53.021;True;391;382;9;42,44444444444444;31;25136,0;25146,0;25126,0;25128,25;25136,0;25127,75;7,75;0,0308417816600837;34;8,25;25133,5;64,0;382,0;9,0;391,0;42,44444444444444;309;25110,07
2025-10-22 16:51:54.021;2025-10-22 16:51:54.021;2025-10-22 17:01:54.021;2025-10-22 16:54:54.021;True;251;0;251;0,0;-12;25133,0;25143,0;25123,0;25136,25;25136,25;25132,0;-3,0;-0,0119350732017823;18;4,25;25133,5;129,0;2,0;260,0;262,0;0,0076923076923076;124;25110,36
2025-10-22 16:56:21.021;2025-10-22 16:56:21.021;2025-10-22 17:06:21.021;2025-10-22 16:59:21.021;True;278;186;92;2,0217391304347827;25;25148,75;25158,75;25138,75;25142,5;25150,0;25141,75;6,25;0,0248583076464154;34;8,25;25149,75;30,0;186,0;92,0;278,0;2,0217391304347827;234;25127,51125
2025-10-22 16:57:11.021;2025-10-22 16:57:11.021;2025-10-22 17:07:11.021;2025-10-22 17:00:11.021;True;305;163;142;1,147887323943662;20;25161,0;25171,0;25151,0;25156,0;25163,25;25156,0;5,0;0,0198759739227222;30;7,25;25161,75;89,0;163,0;142,0;305,0;1,147887323943662;240;25133,50875
2025-10-22 16:58:27.021;2025-10-22 16:58:27.021;2025-10-22 17:08:27.021;2025-10-22 17:01:27.021;True;213;195;18;10,833333333333334;18;25168,0;25178,0;25158,0;25163,5;25168,0;25163,5;4,5;0,0178830448864426;19;4,5;25166,5;42,0;195,0;18,0;213,0;10,833333333333334;179;25142,86
2025-10-22 16:59:27.021;2025-10-22 16:59:27.021;2025-10-22 17:09:27.021;2025-10-22 17:02:27.021;True;216;175;41;4,2682926829268295;12;25169,5;25179,5;25159,5;25167,0;25170,0;25166,75;3,0;0,0119206087457532;15;3,5;25168,5;104,0;177,0;42,0;219,0;4,214285714285714;102;25155,34875
2025-10-22 17:02:47.021;2025-10-22 17:02:47.021;2025-10-22 17:12:47.021;2025-10-22 17:05:47.021;True;246;125;121;1,033057851239669;-20;25172,5;25182,5;25162,5;25177,5;25178,25;25168,75;-5,0;-0,019859001092245;38;9,5;25172,75;26,0;125,0;122,0;247,0;1,024590163934426;230;25177,6875
2025-10-22 17:12:30.021;2025-10-22 17:12:30.021;2025-10-22 17:22:30.021;2025-10-22 17:15:30.021;True;337;59;278;0,2122302158273381;-38;25128,75;25138,75;25118,75;25137,75;25137,75;25125,0;-9,5;-0,0377910156832715;51;12,75;25129,75;35,0;59,0;278,0;337,0;0,2122302158273381;309;25151,0625
2025-10-22 17:23:06.021;2025-10-22 17:23:06.021;2025-10-22 17:33:06.021;2025-10-22 17:26:06.021;True;712;158;554;0,2851985559566787;-55;25042,5;25052,5;25032,5;25056,75;25057,25;25041,0;-13,75;-0,054876527812422;64;16,25;25046,75;85,0;158,0;554,0;712,0;0,2851985559566787;602;25092,44875
2025-10-22 17:23:07.021;2025-10-22 17:23:07.021;2025-10-22 17:33:07.021;2025-10-22 17:26:07.021;True;222;36;186;0,1935483870967742;-7;25040,75;25050,75;25030,75;25043,0;25043,75;25039,25;-1,75;-0,0069881201956673;19;4,5;25042,5;26,0;37,0;186,0;223,0;0,1989247311827957;216;25092,0275
2025-10-22 17:23:09.021;2025-10-22 17:23:09.021;2025-10-22 17:33:09.021;2025-10-22 17:26:09.021;True;470;468;2;234,0;3;25047,25;25057,25;25037,25;25046,0;25047,75;25044,75;0,75;0,0029944303595312;13;3,0;25046,75;375,0;468,0;2,0;470,0;234,0;140;25091,23875
2025-10-22 17:37:11.021;2025-10-22 17:37:11.021;2025-10-22 17:47:11.021;2025-10-22 17:40:11.021;True;205;131;74;1,7702702702702702;14;25031,0;25041,0;25021,0;25025,75;25032,75;25025,0;3,5;0,0139846169213864;32;7,75;25030,0;20,0;131,0;74,0;205,0;1,7702702702702702;194;25031,43375
2025-10-22 17:41:26.021;2025-10-22 17:41:26.021;2025-10-22 17:51:26.021;2025-10-22 17:44:26.021;True;207;16;191;0,0837696335078534;-24;25060,75;25070,75;25050,75;25067,5;25067,5;25060,0;-6,0;-0,0239360906379965;30;7,5;25061,0;82,0;16,0;192,0;208,0;0,0833333333333333;155;25042,39875
2025-10-22 17:45:37.021;2025-10-22 17:45:37.021;2025-10-22 17:55:37.021;2025-10-22 17:48:37.021;True;255;239;16;14,9375;7;25087,25;25097,25;25077,25;25085,75;25088,0;25085,0;1,75;0,0069761415957425;13;3,0;25086,25;130,0;239,0;16,0;255,0;14,9375;120;25062,7275
2025-10-22 17:47:35.021;2025-10-22 17:47:35.021;2025-10-22 17:57:35.021;2025-10-22 17:50:35.021;True;244;189;55;3,4363636363636365;26;25103,25;25113,25;25093,25;25097,0;25105,25;25097,0;6,5;0,0258997678982338;29;8,25;25100,5;50,0;189,0;55,0;244,0;3,4363636363636365;183;25081,6525
2025-10-22 17:50:17.021;2025-10-22 17:50:17.021;2025-10-22 18:00:17.021;2025-10-22 17:53:17.021;True;229;179;50;3,58;23;25109,75;25119,75;25099,75;25104,0;25111,0;25103,5;5,75;0,0229047163798597;30;7,5;25110,0;27,0;179,0;50,0;229,0;3,58;213;25098,1975
2025-10-22 17:51:05.021;2025-10-22 17:51:05.021;2025-10-22 18:01:05.021;2025-10-22 17:54:05.021;True;225;147;78;1,8846153846153848;27;25121,0;25131,0;25111,0;25113,25;25122,25;25113,25;6,75;0,0268771713270354;33;9,0;25120,0;25,0;147,0;78,0;225,0;1,8846153846153848;198;25101,945
2025-10-22 18:00:46.021;2025-10-22 18:00:46.021;2025-10-22 18:10:46.021;2025-10-22 18:03:46.021;True;211;123;88;1,3977272727272727;-10;25093,75;25103,75;25083,75;25096,0;25096,75;25091,75;-2,5;-0,0099616476565223;20;5,0;25092,0;88,0;123,0;89,0;212,0;1,3820224719101124;130;25103,82125
2025-10-22 18:24:06.021;2025-10-22 18:24:06.021;2025-10-22 18:34:06.021;2025-10-22 18:27:06.021;True;250;9;241;0,0373443983402489;-41;25008,5;25018,5;24998,5;25018,25;25018,75;25008,0;-10,25;-0,040969273045216;44;10,75;25017,5;33,0;9,0;241,0;250,0;0,0373443983402489;213;25033,28375
2025-10-22 18:30:35.021;2025-10-22 18:30:35.021;2025-10-22 18:40:35.021;2025-10-22 18:33:35.021;True;383;133;250;0,532;-73;25033,0;25043,0;25023,0;25051,25;25052,0;25024,5;-18,25;-0,0728506561548824;105;27,5;25031,0;14,0;133,0;250,0;383,0;0,532;362;25033,34875
2025-10-22 18:30:36.021;2025-10-22 18:30:36.021;2025-10-22 18:40:36.021;2025-10-22 18:33:36.021;True;258;257;1;257,0;17;25037,25;25047,25;25027,25;25032,0;25037,5;25025,5;4,25;0,016977589581752;45;12,0;25031,75;17,0;258,0;1,0;259,0;258,0;255;25033,32125
2025-10-22 18:30:37.021;2025-10-22 18:30:37.021;2025-10-22 18:40:37.021;2025-10-22 18:33:37.021;True;271;7;264;0,0265151515151515;-77;25018,0;25028,0;25008,0;25038,0;25040,0;25016,25;-19,25;-0,0768854406933668;83;23,75;25023,75;10,0;7,0;265,0;272,0;0,0264150943396226;255;25033,2275
2025-10-22 18:30:38.021;2025-10-22 18:30:38.021;2025-10-22 18:40:38.021;2025-10-22 18:33:38.021;True;1354;10;1344;0,0074404761904761;-74;24999,5;25009,5;24989,5;25016,75;25016,75;24997,75;-18,5;-0,0739467583339995;75;19,0;25000,0;585,0;10,0;1344,0;1354,0;0,0074404761904761;700;25033,01875
2025-10-22 18:30:39.021;2025-10-22 18:30:39.021;2025-10-22 18:40:39.021;2025-10-22 18:33:39.021;True;928;134;794;0,1687657430730478;-87;24977,75;24987,75;24967,75;24999,75;25002,75;24975,0;-21,75;-0,0870017400348007;110;27,75;24980,0;48,0;134,0;812,0;946,0;0,1650246305418719;836;25032,70125
2025-10-22 18:30:40.021;2025-10-22 18:30:40.021;2025-10-22 18:40:40.021;2025-10-22 18:33:40.021;True;516;245;271;0,904059040590406;-52;24964,75;24974,75;24954,75;24979,0;24979,75;24957,5;-13,0;-0,052046321225891;77;22,25;24969,0;30,0;257,0;280,0;537,0;0,9178571428571428;445;25032,3075
2025-10-22 18:30:41.021;2025-10-22 18:30:41.021;2025-10-22 18:40:41.021;2025-10-22 18:33:41.021;True;320;117;203;0,5763546798029556;-56;24950,75;24960,75;24940,75;24965,25;24966,25;24948,25;-14,0;-0,056079071490802;64;18,0;24950,0;28,0;117,0;203,0;320,0;0,5763546798029556;301;25031,84625
2025-10-22 18:30:42.021;2025-10-22 18:30:42.021;2025-10-22 18:40:42.021;2025-10-22 18:33:42.021;True;403;145;258;0,562015503875969;-21;24945,5;24955,5;24935,5;24951,25;24957,0;24935,0;-5,25;-0,0210414516597697;76;22,0;24942,0;19,0;145,0;258,0;403,0;0,562015503875969;391;25031,36375
2025-10-22 18:30:43.021;2025-10-22 18:30:43.021;2025-10-22 18:40:43.021;2025-10-22 18:33:43.021;True;230;75;155;0,4838709677419355;-44;24934,5;24944,5;24924,5;24949,25;24950,0;24930,75;-11,0;-0,0440961295624461;68;19,25;24945,5;21,0;75,0;157,0;232,0;0,4777070063694267;204;25030,82125
2025-10-22 18:30:44.021;2025-10-22 18:30:44.021;2025-10-22 18:40:44.021;2025-10-22 18:33:44.021;True;330;116;214;0,5420560747663551;1;24934,75;24944,75;24924,75;24933,75;24943,5;24929,5;0,25;0,0010026268824319;56;14,0;24941,0;15,0;116,0;215,0;331,0;0,5395348837209303;315;25030,28875
2025-10-22 18:30:48.021;2025-10-22 18:30:48.021;2025-10-22 18:40:48.021;2025-10-22 18:33:48.021;True;204;111;93;1,1935483870967742;39;24929,75;24939,75;24919,75;24920,25;24935,75;24920,25;9,75;0,0391252006420545;40;15,75;24933,25;14,0;112,0;93,0;205,0;1,2043010752688172;194;25028,10875
2025-10-22 18:30:49.021;2025-10-22 18:30:49.021;2025-10-22 18:40:49.021;2025-10-22 18:33:49.021;True;487;48;439;0,1093394077448747;-55;24916,0;24926,0;24906,0;24929,5;24929,5;24914,25;-13,75;-0,055154985509281;59;15,25;24924,25;44,0;48,0;439,0;487,0;0,1093394077448747;452;25027,52875
2025-10-22 18:30:53.021;2025-10-22 18:30:53.021;2025-10-22 18:40:53.021;2025-10-22 18:33:53.021;True;250;245;5;49,0;27;24930,75;24940,75;24920,75;24923,25;24932,5;24920,5;6,75;0,0270823302840635;42;12,0;24929,25;31,0;245,0;5,0;250,0;49,0;229;25025,34875
2025-10-22 18:30:54.021;2025-10-22 18:30:54.021;2025-10-22 18:40:54.021;2025-10-22 18:33:54.021;True;208;160;48;3,333333333333333;29;24938,0;24948,0;24928,0;24932,25;24941,5;24929,25;7,25;0,0290805531321761;47;12,25;24932,25;10,0;162,0;48,0;210,0;3,375;207;25024,8575
2025-10-22 18:31:01.021;2025-10-22 18:31:01.021;2025-10-22 18:41:01.021;2025-10-22 18:34:01.021;True;349;60;289;0,2076124567474048;-54;24924,25;24934,25;24914,25;24937,0;24937,0;24916,75;-13,5;-0,0541347956411464;79;20,25;24927,25;14,0;60,0;289,0;349,0;0,2076124567474048;329;25021,51125
2025-10-22 18:31:02.021;2025-10-22 18:31:02.021;2025-10-22 18:41:02.021;2025-10-22 18:34:02.021;True;202;71;131;0,5419847328244275;1;24924,5;24934,5;24914,5;24924,25;24933,5;24922,5;0,25;0,0010030392088026;45;11,0;24924,5;14,0;74,0;131,0;205,0;0,5648854961832062;200;25020,9775
2025-10-22 18:31:13.021;2025-10-22 18:31:13.021;2025-10-22 18:41:13.021;2025-10-22 18:34:13.021;True;281;220;61;3,60655737704918;30;24943,25;24953,25;24933,25;24934,0;24945,5;24933,25;7,5;0,0300772986575499;49;12,25;24938,0;16,0;220,0;61,0;281,0;3,60655737704918;279;25015,115
2025-10-22 18:31:14.021;2025-10-22 18:31:14.021;2025-10-22 18:41:14.021;2025-10-22 18:34:14.021;True;234;217;17;12,764705882352942;11;24946,0;24956,0;24936,0;24941,5;24949,25;24939,0;2,75;0,0110250268108606;41;11,5;24944,75;21,0;269,0;17,0;286,0;15,823529411764708;224;25014,69
2025-10-22 18:31:17.021;2025-10-22 18:31:17.021;2025-10-22 18:41:17.021;2025-10-22 18:34:17.021;True;207;102;105;0,9714285714285714;8;24957,5;24967,5;24947,5;24956,0;24964,25;24951,75;2,0;0,0080142653923984;47;12,5;24957,0;15,0;103,0;106,0;209,0;0,9716981132075472;207;25013,56875
2025-10-22 18:33:01.021;2025-10-22 18:33:01.021;2025-10-22 18:43:01.021;2025-10-22 18:36:01.021;True;229;68;161;0,422360248447205;-35;24871,25;24881,25;24861,25;24879,75;24879,75;24871,0;-8,75;-0,035168810289389;37;9,25;24878,0;24,0;68,0;163,0;231,0;0,4171779141104294;198;24953,7025
2025-10-22 18:33:02.021;2025-10-22 18:33:02.021;2025-10-22 18:43:02.021;2025-10-22 18:36:02.021;True;859;793;66;12,015151515151516;7;24873,0;24883,0;24863,0;24871,25;24876,0;24867,0;1,75;0,0070362366185857;32;9,0;24870,0;483,0;834,0;66,0;900,0;12,636363636363637;266;24952,925
2025-10-22 18:34:29.021;2025-10-22 18:34:29.021;2025-10-22 18:44:29.021;2025-10-22 18:37:29.021;True;229;141;88;1,6022727272727273;23;24966,5;24976,5;24956,5;24961,5;24969,75;24960,75;5,75;0,0230361667818475;37;9,0;24966,25;30,0;141,0;88,0;229,0;1,6022727272727273;203;24925,60375
2025-10-22 18:34:49.021;2025-10-22 18:34:49.021;2025-10-22 18:44:49.021;2025-10-22 18:37:49.021;True;598;587;11;53,36363636363637;56;24992,75;25002,75;24982,75;24979,5;24994,0;24979,5;14,0;0,0560476404944202;57;15,5;24990,0;214,0;590,0;11,0;601,0;53,63636363636363;317;24928,1325
2025-10-22 18:50:11.021;2025-10-22 18:50:11.021;2025-10-22 19:00:11.021;2025-10-22 18:53:11.021;True;650;564;86;6,558139534883721;-20;24956,25;24966,25;24946,25;24961,0;24961,0;24951,5;-5,0;-0,0200310481245931;36;9,5;24955,0;412,0;564,0;86,0;650,0;6,558139534883721;190;24984,5975
2025-10-22 18:59:13.021;2025-10-22 18:59:13.021;2025-10-22 19:09:13.021;2025-10-22 19:02:13.021;True;365;165;200;0,825;-28;25002,0;25012,0;24992,0;25009,25;25009,25;24993,5;-7,0;-0,0279899236274941;64;15,75;25001,75;24,0;165,0;204,0;369,0;0,8088235294117647;326;25015,17375
2025-10-22 19:12:50.021;2025-10-22 19:12:50.021;2025-10-22 19:22:50.021;2025-10-22 19:15:50.021;True;625;69;556;0,1241007194244604;-5;24959,25;24969,25;24949,25;24960,5;24960,5;24955,0;-1,25;-0,0050079125017527;22;5,5;24960,0;505,0;69,0;558,0;627,0;0,1236559139784946;93;24976,14875
2025-10-22 19:14:45.021;2025-10-22 19:14:45.021;2025-10-22 19:24:45.021;2025-10-22 19:17:45.021;True;663;8;655;0,0122137404580152;-9;24939,25;24949,25;24929,25;24941,25;24942,0;24938,5;-2,25;-0,0090211093959866;15;3,5;24940,0;518,0;8,0;655,0;663,0;0,0122137404580152;137;24963,25125
2025-10-22 19:16:09.021;2025-10-22 19:16:09.021;2025-10-22 19:26:09.021;2025-10-22 19:19:09.021;True;559;36;523;0,0688336520076481;-11;24917,25;24927,25;24907,25;24919,5;24921,0;24916,25;-2,75;-0,0110353130016051;19;4,75;24918,0;407,0;36,0;524,0;560,0;0,0687022900763358;113;24943,18375
2025-10-22 19:18:55.021;2025-10-22 19:18:55.021;2025-10-22 19:28:55.021;2025-10-22 19:21:55.021;True;626;616;10;61,6;-7;24920,5;24930,5;24910,5;24921,0;24921,5;24915,25;-1,75;-0,0070218379159185;26;6,25;24920,0;413,0;616,0;10,0;626,0;61,6;152;24928,18
2025-10-22 19:37:24.021;2025-10-22 19:37:24.021;2025-10-22 19:47:24.021;2025-10-22 19:40:24.021;True;275;262;13;20,153846153846157;-3;24885,75;24895,75;24875,75;24886,25;24886,25;24883,25;-0,75;-0,0030136821168103;13;3,0;24885,0;201,0;262,0;13,0;275,0;20,153846153846157;53;24912,105
2025-10-22 19:37:59.021;2025-10-22 19:37:59.021;2025-10-22 19:47:59.021;2025-10-22 19:40:59.021;True;537;509;28;18,178571428571427;-8;24879,75;24889,75;24869,75;24881,0;24881,5;24878,0;-2,0;-0,0080380198338139;15;3,5;24880,0;424,0;509,0;28,0;537,0;18,178571428571427;104;24906,385
2025-10-22 19:39:12.021;2025-10-22 19:39:12.021;2025-10-22 19:49:12.021;2025-10-22 19:42:12.021;True;396;69;327;0,2110091743119266;-7;24870,0;24880,0;24860,0;24872,25;24872,25;24866,0;-1,75;-0,0070360951682129;25;6,25;24870,0;218,0;69,0;327,0;396,0;0,2110091743119266;189;24892,07625
2025-10-22 19:41:54.021;2025-10-22 19:41:54.021;2025-10-22 19:51:54.021;2025-10-22 19:44:54.021;True;227;20;207;0,0966183574879227;-19;24827,25;24837,25;24817,25;24831,25;24831,25;24826,0;-4,75;-0,0191285438144329;22;5,25;24831,0;76,0;20,0;207,0;227,0;0,0966183574879227;134;24860,0
2025-10-22 19:54:45.021;2025-10-22 19:54:45.021;2025-10-22 20:04:45.021;2025-10-22 19:57:45.021;True;237;14;223;0,0627802690582959;-16;24806,25;24816,25;24796,25;24809,5;24810,0;24804,75;-4,0;-0,0161223687790328;21;5,25;24807,75;110,0;14,0;223,0;237,0;0,0627802690582959;142;24830,5625
